AQI,City,Date
133.0,Lucknow,2015-05-03
118.0,Lucknow,2015-05-04
119.0,Lucknow,2015-05-05
114.0,Lucknow,2015-05-06
115.0,Lucknow,2015-05-07
148.0,Lucknow,2015-05-08
176.0,Lucknow,2015-05-09
150.0,Lucknow,2015-05-10
163.0,Lucknow,2015-05-11
138.0,Lucknow,2015-05-12
119.0,Lucknow,2015-05-13
112.0,Lucknow,2015-05-14
119.0,Lucknow,2015-05-15
118.0,Lucknow,2015-05-16
127.0,Lucknow,2015-05-17
169.0,Lucknow,2015-05-18
118.0,Lucknow,2015-05-19
106.0,Lucknow,2015-05-20
115.0,Lucknow,2015-05-21
187.0,Lucknow,2015-05-22
135.0,Lucknow,2015-05-23
125.0,Lucknow,2015-05-24
128.0,Lucknow,2015-05-25
136.0,Lucknow,2015-05-26
163.0,Lucknow,2015-05-27
127.0,Lucknow,2015-05-28
127.0,Lucknow,2015-05-29
198.0,Lucknow,2015-05-30
107.0,Lucknow,2015-05-31
112.0,Lucknow,2015-06-01
116.0,Lucknow,2015-06-02
189.0,Lucknow,2015-06-03
198.0,Lucknow,2015-06-04
203.0,Lucknow,2015-06-05
193.0,Lucknow,2015-06-06
191.0,Lucknow,2015-06-07
211.0,Lucknow,2015-06-08
161.0,Lucknow,2015-06-09
217.0,Lucknow,2015-06-10
119.0,Lucknow,2015-06-11
139.0,Lucknow,2015-06-12
106.0,Lucknow,2015-06-13
101.0,Lucknow,2015-06-14
229.0,Lucknow,2015-06-15
270.0,Lucknow,2015-06-16
103.0,Lucknow,2015-06-17
94.0,Lucknow,2015-06-18
102.0,Lucknow,2015-06-19
104.0,Lucknow,2015-06-20
218.0,Lucknow,2015-06-21
159.0,Lucknow,2015-06-22
157.0,Lucknow,2015-06-23
132.0,Lucknow,2015-06-24
70.0,Lucknow,2015-06-25
188.0,Lucknow,2015-06-26
167.0,Lucknow,2015-06-27
59.0,Lucknow,2015-06-28
51.0,Lucknow,2015-06-29
131.0,Lucknow,2015-06-30
95.0,Lucknow,2015-07-01
80.0,Lucknow,2015-07-02
75.0,Lucknow,2015-07-03
115.0,Lucknow,2015-07-04
152.0,Lucknow,2015-07-05
153.0,Lucknow,2015-07-06
210.0,Lucknow,2015-07-07
112.0,Lucknow,2015-07-08
65.0,Lucknow,2015-07-09
80.0,Lucknow,2015-07-10
112.0,Lucknow,2015-07-11
47.0,Lucknow,2015-07-12
106.5,Lucknow,2015-07-13
205.0,Lucknow,2015-07-14
149.0,Lucknow,2015-07-15
136.0,Lucknow,2015-07-16
133.0,Lucknow,2015-07-17
123.0,Lucknow,2015-07-18
120.0,Lucknow,2015-07-19
165.0,Lucknow,2015-07-20
136.0,Lucknow,2015-07-21
97.0,Lucknow,2015-07-22
141.0,Lucknow,2015-07-23
156.0,Lucknow,2015-07-24
139.0,Lucknow,2015-07-25
127.0,Lucknow,2015-07-26
116.0,Lucknow,2015-07-27
139.0,Lucknow,2015-07-28
139.0,Lucknow,2015-07-29
136.0,Lucknow,2015-07-30
104.0,Lucknow,2015-07-31
194.0,Lucknow,2015-08-01
105.0,Lucknow,2015-08-02
86.0,Lucknow,2015-08-03
99.0,Lucknow,2015-08-04
118.0,Lucknow,2015-08-05
107.0,Lucknow,2015-08-06
110.0,Lucknow,2015-08-07
142.0,Lucknow,2015-08-08
101.0,Lucknow,2015-08-09
150.0,Lucknow,2015-08-10
175.0,Lucknow,2015-08-11
78.0,Lucknow,2015-08-12
119.0,Lucknow,2015-08-13
83.0,Lucknow,2015-08-14
82.0,Lucknow,2015-08-15
94.0,Lucknow,2015-08-16
84.0,Lucknow,2015-08-17
140.0,Lucknow,2015-08-18
103.0,Lucknow,2015-08-19
80.0,Lucknow,2015-08-20
75.0,Lucknow,2015-08-21
78.0,Lucknow,2015-08-22
77.0,Lucknow,2015-08-23
82.0,Lucknow,2015-08-24
158.0,Lucknow,2015-08-25
75.0,Lucknow,2015-08-26
106.0,Lucknow,2015-08-27
105.0,Lucknow,2015-08-28
82.0,Lucknow,2015-08-29
89.0,Lucknow,2015-08-30
94.0,Lucknow,2015-08-31
80.0,Lucknow,2015-09-01
86.0,Lucknow,2015-09-02
107.0,Lucknow,2015-09-03
113.0,Lucknow,2015-09-04
108.0,Lucknow,2015-09-05
117.0,Lucknow,2015-09-06
114.0,Lucknow,2015-09-07
143.0,Lucknow,2015-09-08
151.0,Lucknow,2015-09-09
132.0,Lucknow,2015-09-10
148.0,Lucknow,2015-09-11
149.0,Lucknow,2015-09-12
232.0,Lucknow,2015-09-13
154.0,Lucknow,2015-09-14
171.0,Lucknow,2015-09-15
152.0,Lucknow,2015-09-16
145.0,Lucknow,2015-09-17
160.0,Lucknow,2015-09-18
154.0,Lucknow,2015-09-19
196.0,Lucknow,2015-09-20
130.0,Lucknow,2015-09-21
90.0,Lucknow,2015-09-22
91.0,Lucknow,2015-09-23
85.0,Lucknow,2015-09-24
91.0,Lucknow,2015-09-25
86.0,Lucknow,2015-09-26
89.0,Lucknow,2015-09-27
101.0,Lucknow,2015-09-28
116.0,Lucknow,2015-09-29
223.0,Lucknow,2015-09-30
244.0,Lucknow,2015-10-01
143.0,Lucknow,2015-10-02
220.0,Lucknow,2015-10-03
154.0,Lucknow,2015-10-04
118.0,Lucknow,2015-10-05
148.0,Lucknow,2015-10-06
100.0,Lucknow,2015-10-07
183.0,Lucknow,2015-10-08
228.0,Lucknow,2015-10-09
171.0,Lucknow,2015-10-10
191.0,Lucknow,2015-10-11
156.0,Lucknow,2015-10-12
146.0,Lucknow,2015-10-13
164.0,Lucknow,2015-10-14
240.0,Lucknow,2015-10-15
188.0,Lucknow,2015-10-16
230.0,Lucknow,2015-10-17
267.0,Lucknow,2015-10-18
231.0,Lucknow,2015-10-19
323.0,Lucknow,2015-10-20
334.0,Lucknow,2015-10-21
324.0,Lucknow,2015-10-22
253.0,Lucknow,2015-10-23
331.0,Lucknow,2015-10-24
345.0,Lucknow,2015-10-25
340.0,Lucknow,2015-10-26
365.0,Lucknow,2015-10-27
345.0,Lucknow,2015-10-28
341.0,Lucknow,2015-10-29
319.0,Lucknow,2015-10-30
305.0,Lucknow,2015-10-31
329.0,Lucknow,2015-11-01
328.0,Lucknow,2015-11-02
329.0,Lucknow,2015-11-03
356.0,Lucknow,2015-11-04
389.0,Lucknow,2015-11-05
321.0,Lucknow,2015-11-06
333.0,Lucknow,2015-11-07
361.0,Lucknow,2015-11-08
264.0,Lucknow,2015-11-09
288.0,Lucknow,2015-11-10
427.0,Lucknow,2015-11-11
472.0,Lucknow,2015-11-12
482.0,Lucknow,2015-11-13
486.0,Lucknow,2015-11-14
478.0,Lucknow,2015-11-15
409.0,Lucknow,2015-11-16
402.0,Lucknow,2015-11-17
365.0,Lucknow,2015-11-18
395.0,Lucknow,2015-11-19
450.0,Lucknow,2015-11-20
422.0,Lucknow,2015-11-21
443.0,Lucknow,2015-11-22
427.0,Lucknow,2015-11-23
420.0,Lucknow,2015-11-24
427.0,Lucknow,2015-11-25
410.0,Lucknow,2015-11-26
443.0,Lucknow,2015-11-27
466.0,Lucknow,2015-11-28
424.0,Lucknow,2015-11-29
387.0,Lucknow,2015-11-30
417.0,Lucknow,2015-12-01
239.0,Lucknow,2015-12-02
259.0,Lucknow,2015-12-03
381.0,Lucknow,2015-12-04
452.0,Lucknow,2015-12-05
508.0,Lucknow,2015-12-06
508.0,Lucknow,2015-12-07
584.0,Lucknow,2015-12-08
532.0,Lucknow,2015-12-09
510.0,Lucknow,2015-12-10
426.0,Lucknow,2015-12-11
455.0,Lucknow,2015-12-12
418.0,Lucknow,2015-12-13
421.0,Lucknow,2015-12-14
372.0,Lucknow,2015-12-15
377.0,Lucknow,2015-12-16
344.0,Lucknow,2015-12-17
339.0,Lucknow,2015-12-18
270.0,Lucknow,2015-12-19
376.0,Lucknow,2015-12-20
362.0,Lucknow,2015-12-21
381.0,Lucknow,2015-12-22
442.0,Lucknow,2015-12-23
366.0,Lucknow,2015-12-24
325.0,Lucknow,2015-12-25
291.0,Lucknow,2015-12-26
332.0,Lucknow,2015-12-27
314.0,Lucknow,2015-12-28
346.0,Lucknow,2015-12-29
324.0,Lucknow,2015-12-30
359.0,Lucknow,2015-12-31
375.0,Lucknow,2016-01-01
366.0,Lucknow,2016-01-02
315.0,Lucknow,2016-01-03
304.0,Lucknow,2016-01-04
313.0,Lucknow,2016-01-05
327.0,Lucknow,2016-01-06
336.0,Lucknow,2016-01-07
318.0,Lucknow,2016-01-08
322.0,Lucknow,2016-01-09
245.0,Lucknow,2016-01-10
337.0,Lucknow,2016-01-11
376.0,Lucknow,2016-01-12
403.0,Lucknow,2016-01-13
402.0,Lucknow,2016-01-14
362.0,Lucknow,2016-01-15
349.0,Lucknow,2016-01-16
338.0,Lucknow,2016-01-17
369.0,Lucknow,2016-01-18
404.0,Lucknow,2016-01-19
375.0,Lucknow,2016-01-20
330.0,Lucknow,2016-01-21
372.0,Lucknow,2016-01-22
415.0,Lucknow,2016-01-23
404.0,Lucknow,2016-01-24
388.0,Lucknow,2016-01-25
404.0,Lucknow,2016-01-26
372.0,Lucknow,2016-01-27
393.0,Lucknow,2016-01-28
407.0,Lucknow,2016-01-29
418.0,Lucknow,2016-01-30
399.0,Lucknow,2016-01-31
337.0,Lucknow,2016-02-01
339.0,Lucknow,2016-02-02
316.0,Lucknow,2016-02-03
252.0,Lucknow,2016-02-04
315.0,Lucknow,2016-02-05
384.0,Lucknow,2016-02-06
394.0,Lucknow,2016-02-07
420.0,Lucknow,2016-02-08
394.0,Lucknow,2016-02-09
366.0,Lucknow,2016-02-10
392.0,Lucknow,2016-02-11
377.0,Lucknow,2016-02-12
319.0,Lucknow,2016-02-13
335.0,Lucknow,2016-02-14
330.0,Lucknow,2016-02-15
344.0,Lucknow,2016-02-16
358.0,Lucknow,2016-02-17
320.0,Lucknow,2016-02-18
252.0,Lucknow,2016-02-19
245.0,Lucknow,2016-02-20
238.0,Lucknow,2016-02-21
172.0,Lucknow,2016-02-22
190.0,Lucknow,2016-02-23
303.0,Lucknow,2016-02-24
322.0,Lucknow,2016-02-25
327.0,Lucknow,2016-02-26
335.0,Lucknow,2016-02-27
323.0,Lucknow,2016-02-28
349.0,Lucknow,2016-02-29
326.0,Lucknow,2016-03-01
314.0,Lucknow,2016-03-02
347.0,Lucknow,2016-03-03
332.0,Lucknow,2016-03-04
337.0,Lucknow,2016-03-05
305.0,Lucknow,2016-03-06
335.0,Lucknow,2016-03-07
228.0,Lucknow,2016-03-08
229.0,Lucknow,2016-03-09
220.0,Lucknow,2016-03-10
243.0,Lucknow,2016-03-11
229.0,Lucknow,2016-03-12
140.0,Lucknow,2016-03-13
100.0,Lucknow,2016-03-14
173.0,Lucknow,2016-03-15
134.0,Lucknow,2016-03-16
194.0,Lucknow,2016-03-17
120.0,Lucknow,2016-03-18
215.0,Lucknow,2016-03-19
178.0,Lucknow,2016-03-20
194.0,Lucknow,2016-03-21
173.0,Lucknow,2016-03-22
201.0,Lucknow,2016-03-23
232.0,Lucknow,2016-03-24
219.0,Lucknow,2016-03-25
194.0,Lucknow,2016-03-26
188.0,Lucknow,2016-03-27
137.0,Lucknow,2016-03-28
149.0,Lucknow,2016-03-29
186.0,Lucknow,2016-03-30
171.0,Lucknow,2016-03-31
185.0,Lucknow,2016-04-01
165.0,Lucknow,2016-04-02
165.0,Lucknow,2016-04-03
199.0,Lucknow,2016-04-04
253.0,Lucknow,2016-04-05
248.0,Lucknow,2016-04-06
218.0,Lucknow,2016-04-07
191.0,Lucknow,2016-04-08
221.0,Lucknow,2016-04-09
274.0,Lucknow,2016-04-10
254.0,Lucknow,2016-04-11
322.0,Lucknow,2016-04-12
258.0,Lucknow,2016-04-13
302.0,Lucknow,2016-04-14
256.0,Lucknow,2016-04-15
297.0,Lucknow,2016-04-16
321.0,Lucknow,2016-04-17
308.0,Lucknow,2016-04-18
293.0,Lucknow,2016-04-19
239.0,Lucknow,2016-04-20
175.0,Lucknow,2016-04-21
225.0,Lucknow,2016-04-22
258.0,Lucknow,2016-04-23
219.0,Lucknow,2016-04-24
152.0,Lucknow,2016-04-25
240.0,Lucknow,2016-04-26
221.0,Lucknow,2016-04-27
211.0,Lucknow,2016-04-28
232.0,Lucknow,2016-04-29
257.0,Lucknow,2016-04-30
261.0,Lucknow,2016-05-01
224.0,Lucknow,2016-05-02
232.0,Lucknow,2016-05-03
196.0,Lucknow,2016-05-04
175.0,Lucknow,2016-05-05
143.0,Lucknow,2016-05-06
161.0,Lucknow,2016-05-07
234.0,Lucknow,2016-05-08
170.0,Lucknow,2016-05-09
175.6,Lucknow,2016-05-10
192.4,Lucknow,2016-05-11
189.8,Lucknow,2016-05-12
194.6,Lucknow,2016-05-13
230.4,Lucknow,2016-05-14
188.4,Lucknow,2016-05-15
200.4,Lucknow,2016-05-16
198.0,Lucknow,2016-05-17
184.4,Lucknow,2016-05-18
190.2,Lucknow,2016-05-19
231.0,Lucknow,2016-05-20
234.0,Lucknow,2016-05-21
244.4,Lucknow,2016-05-22
211.8,Lucknow,2016-05-23
202.4,Lucknow,2016-05-24
207.8,Lucknow,2016-05-25
197.8,Lucknow,2016-05-26
240.0,Lucknow,2016-05-27
192.0,Lucknow,2016-05-28
329.0,Lucknow,2016-05-29
106.0,Lucknow,2016-05-30
207.0,Lucknow,2016-05-31
207.0,Lucknow,2016-06-01
330.0,Lucknow,2016-06-02
442.0,Lucknow,2016-06-03
208.6,Lucknow,2016-06-04
106.0,Lucknow,2016-06-05
106.0,Lucknow,2016-06-06
124.0,Lucknow,2016-06-07
131.8,Lucknow,2016-06-08
143.6,Lucknow,2016-06-09
116.0,Lucknow,2016-06-10
113.0,Lucknow,2016-06-11
185.0,Lucknow,2016-06-12
151.0,Lucknow,2016-06-13
179.0,Lucknow,2016-06-14
144.0,Lucknow,2016-06-15
105.0,Lucknow,2016-06-16
172.0,Lucknow,2016-06-17
121.0,Lucknow,2016-06-18
308.0,Lucknow,2016-06-19
203.0,Lucknow,2016-06-20
244.0,Lucknow,2016-06-21
141.0,Lucknow,2016-06-22
49.0,Lucknow,2016-06-23
46.0,Lucknow,2016-06-24
43.0,Lucknow,2016-06-25
134.8,Lucknow,2016-06-26
120.8,Lucknow,2016-06-27
75.0,Lucknow,2016-06-28
47.0,Lucknow,2016-06-29
59.0,Lucknow,2016-06-30
181.0,Lucknow,2016-07-01
99.0,Lucknow,2016-07-02
122.0,Lucknow,2016-07-03
147.0,Lucknow,2016-07-04
96.25,Lucknow,2016-07-05
151.0,Lucknow,2016-07-06
179.0,Lucknow,2016-07-07
136.0,Lucknow,2016-07-08
160.0,Lucknow,2016-07-09
133.0,Lucknow,2016-07-10
192.0,Lucknow,2016-07-11
177.0,Lucknow,2016-07-12
186.0,Lucknow,2016-07-13
175.0,Lucknow,2016-07-14
164.0,Lucknow,2016-07-15
157.0,Lucknow,2016-07-16
168.0,Lucknow,2016-07-17
67.0,Lucknow,2016-07-18
62.0,Lucknow,2016-07-19
72.0,Lucknow,2016-07-20
52.0,Lucknow,2016-07-21
94.25,Lucknow,2016-07-22
68.0,Lucknow,2016-07-23
98.5,Lucknow,2016-07-24
63.0,Lucknow,2016-07-25
56.0,Lucknow,2016-07-26
101.0,Lucknow,2016-07-27
47.0,Lucknow,2016-07-28
46.0,Lucknow,2016-07-29
64.0,Lucknow,2016-07-30
39.0,Lucknow,2016-07-31
95.75,Lucknow,2016-08-01
191.0,Lucknow,2016-08-02
129.0,Lucknow,2016-08-03
58.0,Lucknow,2016-08-04
67.0,Lucknow,2016-08-05
72.0,Lucknow,2016-08-06
129.25,Lucknow,2016-08-07
107.0,Lucknow,2016-08-08
86.25,Lucknow,2016-08-09
121.0,Lucknow,2016-08-10
123.75,Lucknow,2016-08-11
69.0,Lucknow,2016-08-12
155.0,Lucknow,2016-08-13
109.0,Lucknow,2016-08-14
126.0,Lucknow,2016-08-15
223.0,Lucknow,2016-08-16
125.0,Lucknow,2016-08-17
72.0,Lucknow,2016-08-18
53.0,Lucknow,2016-08-19
51.0,Lucknow,2016-08-20
125.0,Lucknow,2016-08-21
69.0,Lucknow,2016-08-22
52.0,Lucknow,2016-08-23
49.0,Lucknow,2016-08-24
78.0,Lucknow,2016-08-25
91.0,Lucknow,2016-08-26
96.0,Lucknow,2016-08-27
85.0,Lucknow,2016-08-28
110.0,Lucknow,2016-08-29
97.0,Lucknow,2016-08-30
59.0,Lucknow,2016-08-31
92.0,Lucknow,2016-09-01
71.0,Lucknow,2016-09-02
89.0,Lucknow,2016-09-03
93.0,Lucknow,2016-09-04
85.0,Lucknow,2016-09-05
87.0,Lucknow,2016-09-06
76.0,Lucknow,2016-09-07
136.0,Lucknow,2016-09-08
129.0,Lucknow,2016-09-09
109.0,Lucknow,2016-09-10
115.0,Lucknow,2016-09-11
123.0,Lucknow,2016-09-12
102.0,Lucknow,2016-09-13
91.0,Lucknow,2016-09-14
125.0,Lucknow,2016-09-15
135.0,Lucknow,2016-09-16
138.0,Lucknow,2016-09-17
62.0,Lucknow,2016-09-18
89.0,Lucknow,2016-09-19
284.0,Lucknow,2016-09-20
191.0,Lucknow,2016-09-21
44.0,Lucknow,2016-09-22
100.0,Lucknow,2016-09-23
73.0,Lucknow,2016-09-24
154.0,Lucknow,2016-09-25
48.0,Lucknow,2016-09-26
85.0,Lucknow,2016-09-27
96.0,Lucknow,2016-09-28
75.0,Lucknow,2016-09-29
74.0,Lucknow,2016-09-30
90.0,Lucknow,2016-10-01
110.0,Lucknow,2016-10-02
104.0,Lucknow,2016-10-03
94.0,Lucknow,2016-10-04
127.0,Lucknow,2016-10-05
97.0,Lucknow,2016-10-06
95.0,Lucknow,2016-10-07
178.0,Lucknow,2016-10-08
98.0,Lucknow,2016-10-09
142.0,Lucknow,2016-10-10
223.0,Lucknow,2016-10-11
301.0,Lucknow,2016-10-12
265.0,Lucknow,2016-10-13
244.0,Lucknow,2016-10-14
312.0,Lucknow,2016-10-15
333.0,Lucknow,2016-10-16
349.0,Lucknow,2016-10-17
326.0,Lucknow,2016-10-18
322.0,Lucknow,2016-10-19
310.0,Lucknow,2016-10-20
317.0,Lucknow,2016-10-21
222.0,Lucknow,2016-10-22
200.0,Lucknow,2016-10-23
323.0,Lucknow,2016-10-24
292.0,Lucknow,2016-10-25
302.0,Lucknow,2016-10-26
305.0,Lucknow,2016-10-27
308.0,Lucknow,2016-10-28
341.0,Lucknow,2016-10-29
357.0,Lucknow,2016-10-30
509.0,Lucknow,2016-10-31
448.0,Lucknow,2016-11-01
359.0,Lucknow,2016-11-02
299.0,Lucknow,2016-11-03
301.0,Lucknow,2016-11-04
280.0,Lucknow,2016-11-05
450.0,Lucknow,2016-11-06
526.0,Lucknow,2016-11-07
604.0,Lucknow,2016-11-08
568.0,Lucknow,2016-11-09
398.0,Lucknow,2016-11-10
450.0,Lucknow,2016-11-11
390.0,Lucknow,2016-11-12
311.0,Lucknow,2016-11-13
272.0,Lucknow,2016-11-14
236.0,Lucknow,2016-11-15
312.0,Lucknow,2016-11-16
346.0,Lucknow,2016-11-17
394.0,Lucknow,2016-11-18
423.0,Lucknow,2016-11-19
487.0,Lucknow,2016-11-20
416.0,Lucknow,2016-11-21
369.0,Lucknow,2016-11-22
329.0,Lucknow,2016-11-23
343.0,Lucknow,2016-11-24
359.0,Lucknow,2016-11-25
337.0,Lucknow,2016-11-26
382.0,Lucknow,2016-11-27
358.0,Lucknow,2016-11-28
401.0,Lucknow,2016-11-29
421.0,Lucknow,2016-11-30
370.0,Lucknow,2016-12-01
396.0,Lucknow,2016-12-02
354.0,Lucknow,2016-12-03
347.0,Lucknow,2016-12-04
339.0,Lucknow,2016-12-05
359.0,Lucknow,2016-12-06
360.0,Lucknow,2016-12-07
309.0,Lucknow,2016-12-08
328.0,Lucknow,2016-12-09
423.0,Lucknow,2016-12-10
431.0,Lucknow,2016-12-11
391.0,Lucknow,2016-12-12
395.0,Lucknow,2016-12-13
430.0,Lucknow,2016-12-14
364.0,Lucknow,2016-12-15
386.0,Lucknow,2016-12-16
408.0,Lucknow,2016-12-17
432.0,Lucknow,2016-12-18
394.0,Lucknow,2016-12-19
370.0,Lucknow,2016-12-20
358.0,Lucknow,2016-12-21
436.0,Lucknow,2016-12-22
478.0,Lucknow,2016-12-23
410.0,Lucknow,2016-12-24
441.0,Lucknow,2016-12-25
444.0,Lucknow,2016-12-26
389.0,Lucknow,2016-12-27
425.0,Lucknow,2016-12-28
389.0,Lucknow,2016-12-29
371.0,Lucknow,2016-12-30
342.0,Lucknow,2016-12-31
350.0,Lucknow,2017-01-01
324.0,Lucknow,2017-01-02
360.0,Lucknow,2017-01-03
296.0,Lucknow,2017-01-04
357.0,Lucknow,2017-01-05
365.0,Lucknow,2017-01-06
346.0,Lucknow,2017-01-07
366.0,Lucknow,2017-01-08
366.0,Lucknow,2017-01-09
318.0,Lucknow,2017-01-10
251.0,Lucknow,2017-01-11
306.0,Lucknow,2017-01-12
350.0,Lucknow,2017-01-13
404.0,Lucknow,2017-01-14
407.0,Lucknow,2017-01-15
455.0,Lucknow,2017-01-16
419.0,Lucknow,2017-01-17
373.0,Lucknow,2017-01-18
394.0,Lucknow,2017-01-19
362.0,Lucknow,2017-01-20
282.0,Lucknow,2017-01-21
352.0,Lucknow,2017-01-22
342.0,Lucknow,2017-01-23
324.0,Lucknow,2017-01-24
368.0,Lucknow,2017-01-25
373.0,Lucknow,2017-01-26
258.0,Lucknow,2017-01-27
138.0,Lucknow,2017-01-28
111.0,Lucknow,2017-01-29
203.0,Lucknow,2017-01-30
328.0,Lucknow,2017-01-31
345.0,Lucknow,2017-02-01
383.0,Lucknow,2017-02-02
360.0,Lucknow,2017-02-03
337.0,Lucknow,2017-02-04
263.0,Lucknow,2017-02-05
238.0,Lucknow,2017-02-06
243.0,Lucknow,2017-02-07
178.0,Lucknow,2017-02-08
286.0,Lucknow,2017-02-09
264.0,Lucknow,2017-02-10
300.0,Lucknow,2017-02-11
358.0,Lucknow,2017-02-12
351.0,Lucknow,2017-02-13
327.0,Lucknow,2017-02-14
321.0,Lucknow,2017-02-15
341.0,Lucknow,2017-02-16
378.0,Lucknow,2017-02-17
388.0,Lucknow,2017-02-18
371.0,Lucknow,2017-02-19
309.0,Lucknow,2017-02-20
356.0,Lucknow,2017-02-21
273.0,Lucknow,2017-02-22
223.0,Lucknow,2017-02-23
216.0,Lucknow,2017-02-24
204.0,Lucknow,2017-02-25
224.0,Lucknow,2017-02-26
205.0,Lucknow,2017-02-27
257.0,Lucknow,2017-02-28
339.0,Lucknow,2017-03-01
342.0,Lucknow,2017-03-02
218.0,Lucknow,2017-03-03
214.0,Lucknow,2017-03-04
190.0,Lucknow,2017-03-05
197.0,Lucknow,2017-03-06
211.0,Lucknow,2017-03-07
321.0,Lucknow,2017-03-08
321.0,Lucknow,2017-03-09
202.0,Lucknow,2017-03-10
97.0,Lucknow,2017-03-11
88.0,Lucknow,2017-03-12
144.0,Lucknow,2017-03-13
148.0,Lucknow,2017-03-14
138.0,Lucknow,2017-03-15
173.0,Lucknow,2017-03-16
262.0,Lucknow,2017-03-17
227.0,Lucknow,2017-03-18
226.0,Lucknow,2017-03-19
285.0,Lucknow,2017-03-20
232.0,Lucknow,2017-03-21
303.0,Lucknow,2017-03-22
325.0,Lucknow,2017-03-23
349.0,Lucknow,2017-03-24
329.0,Lucknow,2017-03-25
230.0,Lucknow,2017-03-26
254.0,Lucknow,2017-03-27
335.0,Lucknow,2017-03-28
335.0,Lucknow,2017-03-29
325.0,Lucknow,2017-03-30
299.0,Lucknow,2017-03-31
318.0,Lucknow,2017-04-01
240.0,Lucknow,2017-04-02
212.0,Lucknow,2017-04-03
252.0,Lucknow,2017-04-04
196.0,Lucknow,2017-04-05
174.0,Lucknow,2017-04-06
215.0,Lucknow,2017-04-07
230.0,Lucknow,2017-04-08
298.0,Lucknow,2017-04-09
202.0,Lucknow,2017-04-10
208.0,Lucknow,2017-04-11
186.0,Lucknow,2017-04-12
246.0,Lucknow,2017-04-13
287.0,Lucknow,2017-04-14
194.0,Lucknow,2017-04-15
180.0,Lucknow,2017-04-16
198.0,Lucknow,2017-04-17
254.0,Lucknow,2017-04-18
317.0,Lucknow,2017-04-19
321.0,Lucknow,2017-04-20
239.0,Lucknow,2017-04-21
235.0,Lucknow,2017-04-22
278.0,Lucknow,2017-04-23
290.0,Lucknow,2017-04-24
272.0,Lucknow,2017-04-25
313.0,Lucknow,2017-04-26
304.0,Lucknow,2017-04-27
260.0,Lucknow,2017-04-28
264.0,Lucknow,2017-04-29
302.0,Lucknow,2017-04-30
226.0,Lucknow,2017-05-01
234.0,Lucknow,2017-05-02
309.0,Lucknow,2017-05-03
312.0,Lucknow,2017-05-04
302.0,Lucknow,2017-05-05
346.0,Lucknow,2017-05-06
422.0,Lucknow,2017-05-07
350.0,Lucknow,2017-05-08
237.0,Lucknow,2017-05-09
137.0,Lucknow,2017-05-10
125.0,Lucknow,2017-05-11
205.0,Lucknow,2017-05-12
227.0,Lucknow,2017-05-13
279.0,Lucknow,2017-05-14
319.0,Lucknow,2017-05-15
314.0,Lucknow,2017-05-16
263.0,Lucknow,2017-05-17
146.0,Lucknow,2017-05-18
289.0,Lucknow,2017-05-19
326.0,Lucknow,2017-05-20
288.0,Lucknow,2017-05-21
317.0,Lucknow,2017-05-22
314.0,Lucknow,2017-05-23
312.0,Lucknow,2017-05-24
346.0,Lucknow,2017-05-25
339.0,Lucknow,2017-05-26
210.0,Lucknow,2017-05-27
81.0,Lucknow,2017-05-28
100.0,Lucknow,2017-05-29
74.0,Lucknow,2017-05-30
70.0,Lucknow,2017-05-31
101.0,Lucknow,2017-06-01
182.0,Lucknow,2017-06-02
179.0,Lucknow,2017-06-03
304.0,Lucknow,2017-06-04
321.0,Lucknow,2017-06-05
221.0,Lucknow,2017-06-06
73.0,Lucknow,2017-06-07
106.0,Lucknow,2017-06-08
150.0,Lucknow,2017-06-09
253.0,Lucknow,2017-06-10
190.0,Lucknow,2017-06-11
231.0,Lucknow,2017-06-12
256.0,Lucknow,2017-06-13
150.8,Lucknow,2017-06-14
183.4,Lucknow,2017-06-15
190.2,Lucknow,2017-06-16
458.0,Lucknow,2017-06-17
323.0,Lucknow,2017-06-18
93.0,Lucknow,2017-06-19
328.0,Lucknow,2017-06-20
183.0,Lucknow,2017-06-21
97.0,Lucknow,2017-06-22
111.0,Lucknow,2017-06-23
152.0,Lucknow,2017-06-24
128.0,Lucknow,2017-06-25
78.0,Lucknow,2017-06-26
66.0,Lucknow,2017-06-27
70.0,Lucknow,2017-06-28
80.0,Lucknow,2017-06-29
79.0,Lucknow,2017-06-30
89.0,Lucknow,2017-07-01
106.0,Lucknow,2017-07-02
78.0,Lucknow,2017-07-03
61.0,Lucknow,2017-07-04
61.0,Lucknow,2017-07-05
53.0,Lucknow,2017-07-06
58.0,Lucknow,2017-07-07
69.0,Lucknow,2017-07-08
64.0,Lucknow,2017-07-09
75.0,Lucknow,2017-07-10
58.0,Lucknow,2017-07-11
43.0,Lucknow,2017-07-12
55.0,Lucknow,2017-07-13
82.0,Lucknow,2017-07-14
96.0,Lucknow,2017-07-15
87.0,Lucknow,2017-07-16
73.0,Lucknow,2017-07-17
78.0,Lucknow,2017-07-18
83.0,Lucknow,2017-07-19
69.0,Lucknow,2017-07-20
83.0,Lucknow,2017-07-21
122.0,Lucknow,2017-07-22
79.0,Lucknow,2017-07-23
80.0,Lucknow,2017-07-24
68.0,Lucknow,2017-07-25
66.0,Lucknow,2017-07-26
149.0,Lucknow,2017-07-27
84.0,Lucknow,2017-07-28
85.0,Lucknow,2017-07-29
78.0,Lucknow,2017-07-30
64.0,Lucknow,2017-07-31
57.0,Lucknow,2017-08-01
76.0,Lucknow,2017-08-02
